## APPENDIX A

| LINK CODE | TITLE CODE | TITLE NAME | STEP | MONTHLY RATE | HOURLY RATE | SHIFT DIFFERENTIAL | | | ON CALL RATES | | |
| :--- | :--- | :--- | :--- | :--- | :--- | :--- | :--- | :--- | :--- | :--- | :--- |
| | | | | | | EVE | NIGHT | WKEND | 1 | 2 | 3 |

**SAN FRANCISCO – cont.**
**January 1, 2004**

| 014 | 8967 | TECHNOLOGIST, ULTRASOUND | 23. | $6,260 | $35.98 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 8967 | TECHNOLOGIST, ULTRASOUND | 24. | $6,337 | $36.42 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 8967 | TECHNOLOGIST, ULTRASOUND | 25. | $6,417 | $36.88 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 8967 | TECHNOLOGIST, ULTRASOUND | 26. | $6,497 | $37.34 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 8968 | TECHNOLOGIST,U/S,SR,PER DIEM | 1. | $7,453 | $42.83 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 8990 | TECHNOLOGIST RADIOLOGIC SR PD | 1. | $6,496 | $37.33 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 9007 | DOSIMETRIST, SR | 1. | $6,563 | $37.72 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 9007 | DOSIMETRIST, SR | 2. | $6,644 | $38.18 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 9007 | DOSIMETRIST, SR | 3. | $6,729 | $38.67 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 9007 | DOSIMETRIST, SR | 4. | $6,814 | $39.16 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 9007 | DOSIMETRIST, SR | 5. | $6,896 | $39.63 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 9007 | DOSIMETRIST, SR | 6. | $6,984 | $40.14 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 9007 | DOSIMETRIST, SR | 7. | $7,071 | $40.64 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 9007 | DOSIMETRIST, SR | 8. | $7,159 | $41.14 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 9007 | DOSIMETRIST, SR | 9. | $7,248 | $41.66 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 9007 | DOSIMETRIST, SR | 10. | $7,340 | $42.18 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 9007 | DOSIMETRIST, SR | 11. | $7,433 | $42.72 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 9007 | DOSIMETRIST, SR | 12. | $7,525 | $43.25 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 9007 | DOSIMETRIST, SR | 13. | $7,618 | $43.78 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 9007 | DOSIMETRIST, SR | 14. | $7,714 | $44.33 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 9007 | DOSIMETRIST, SR | 15. | $7,810 | $44.89 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 9007 | DOSIMETRIST, SR | 16. | $7,908 | $45.45 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 9007 | DOSIMETRIST, SR | 17. | $8,007 | $46.02 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 9007 | DOSIMETRIST, SR | 18. | $8,107 | $46.59 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 9007 | DOSIMETRIST, SR | 19. | $8,208 | $47.17 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 9007 | DOSIMETRIST, SR | 20. | $8,311 | $47.76 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 9007 | DOSIMETRIST, SR | 21. | $8,415 | $48.36 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 9007 | DOSIMETRIST, SR | 22. | $8,520 | $48.97 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 9007 | DOSIMETRIST, SR | 23. | $8,626 | $49.57 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 9007 | DOSIMETRIST, SR | 24. | $8,734 | $50.20 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 9008 | DOSIMETRIST | 1. | $5,893 | $33.87 | $3.00 | $4.50 | $1.50 | 50% | | |
