## APPENDIX A

| LINK CODE | TITLE CODE | TITLE NAME | STEP | MONTHLY RATE | HOURLY RATE | SHIFT DIFFERENTIAL | | | ON CALL RATES | | |
| :--- | :--- | :--- | :--- | :--- | :--- | :--- | :--- | :--- | :--- | :--- | :--- |
| | | | | | | EVE | NIGHT | WKEND | 1 | 2 | 3 |
| SAN FRANCISCO – cont. | | | | | | | | | | | |
| January 1, 2004 | | | | | | | | | | | |
| 018 | 9266 | TECHNICIAN, MEDICAL RECORD | 6. | $3,097 | $17.80 | $2.25 | $3.75 | $1.00 | | | |
| 018 | 9266 | TECHNICIAN, MEDICAL RECORD | 7. | $3,133 | $18.01 | $2.25 | $3.75 | $1.00 | | | |
| 018 | 9266 | TECHNICIAN, MEDICAL RECORD | 8. | $3,173 | $18.24 | $2.25 | $3.75 | $1.00 | | | |
| 018 | 9266 | TECHNICIAN, MEDICAL RECORD | 9. | $3,216 | $18.48 | $2.25 | $3.75 | $1.00 | | | |
| 018 | 9266 | TECHNICIAN, MEDICAL RECORD | 10. | $3,255 | $18.71 | $2.25 | $3.75 | $1.00 | | | |
| 018 | 9266 | TECHNICIAN, MEDICAL RECORD | 11. | $3,295 | $18.94 | $2.25 | $3.75 | $1.00 | | | |
| 018 | 9266 | TECHNICIAN, MEDICAL RECORD | 12. | $3,336 | $19.17 | $2.25 | $3.75 | $1.00 | | | |
| 018 | 9266 | TECHNICIAN, MEDICAL RECORD | 13. | $3,379 | $19.42 | $2.25 | $3.75 | $1.00 | | | |
| 018 | 9266 | TECHNICIAN, MEDICAL RECORD | 14. | $3,420 | $19.66 | $2.25 | $3.75 | $1.00 | | | |
| 018 | 9266 | TECHNICIAN, MEDICAL RECORD | 15. | $3,464 | $19.91 | $2.25 | $3.75 | $1.00 | | | |
| 018 | 9266 | TECHNICIAN, MEDICAL RECORD | 16. | $3,506 | $20.15 | $2.25 | $3.75 | $1.00 | | | |
| 018 | 9266 | TECHNICIAN, MEDICAL RECORD | 17. | $3,551 | $20.41 | $2.25 | $3.75 | $1.00 | | | |
| 018 | 9266 | TECHNICIAN, MEDICAL RECORD | 18. | $3,593 | $20.65 | $2.25 | $3.75 | $1.00 | | | |
| 018 | 9266 | TECHNICIAN, MEDICAL RECORD | 19. | $3,638 | $20.91 | $2.25 | $3.75 | $1.00 | | | |
| 018 | 9266 | TECHNICIAN, MEDICAL RECORD | 20. | $3,685 | $21.18 | $2.25 | $3.75 | $1.00 | | | |
| 018 | 9266 | TECHNICIAN, MEDICAL RECORD | 21. | $3,730 | $21.44 | $2.25 | $3.75 | $1.00 | | | |
| 018 | 9266 | TECHNICIAN, MEDICAL RECORD | 22. | $3,778 | $21.71 | $2.25 | $3.75 | $1.00 | | | |
| 018 | 9266 | TECHNICIAN, MEDICAL RECORD | 23. | $3,823 | $21.97 | $2.25 | $3.75 | $1.00 | | | |
| 018 | 9266 | TECHNICIAN, MEDICAL RECORD | 24. | $3,873 | $22.26 | $2.25 | $3.75 | $1.00 | | | |
| 018 | 9266 | TECHNICIAN, MEDICAL RECORD | 25. | $3,923 | $22.55 | $2.25 | $3.75 | $1.00 | | | |
| 018 | 9266 | TECHNICIAN, MEDICAL RECORD | 26. | $3,971 | $22.82 | $2.25 | $3.75 | $1.00 | | | |
| 018 | 9266 | TECHNICIAN, MEDICAL RECORD | 27. | $4,020 | $23.10 | $2.25 | $3.75 | $1.00 | | | |
| 018 | 9266 | TECHNICIAN, MEDICAL RECORD | 28. | $4,070 | $23.39 | $2.25 | $3.75 | $1.00 | | | |
| 018 | 9267 | TECHNICIAN,MEDICAL RECORD,ASST | 1. | $2,674 | $15.37 | $2.25 | $3.75 | $1.00 | | | |
| 018 | 9267 | TECHNICIAN,MEDICAL RECORD,ASST | 2. | $2,706 | $15.55 | $2.25 | $3.75 | $1.00 | | | |
| 018 | 9267 | TECHNICIAN,MEDICAL RECORD,ASST | 3. | $2,740 | $15.75 | $2.25 | $3.75 | $1.00 | | | |
| 018 | 9267 | TECHNICIAN,MEDICAL RECORD,ASST | 4. | $2,776 | $15.95 | $2.25 | $3.75 | $1.00 | | | |
| 018 | 9267 | TECHNICIAN,MEDICAL RECORD,ASST | 5. | $2,811 | $16.16 | $2.25 | $3.75 | $1.00 | | | |
| 018 | 9267 | TECHNICIAN,MEDICAL RECORD,ASST | 6. | $2,846 | $16.36 | $2.25 | $3.75 | $1.00 | | | |
