## APPENDIX A

| LINK CODE | TITLE CODE | TITLE NAME | STEP | MONTHLY RATE | HOURLY RATE | SHIFT DIFFERENTIAL | | | ON CALL RATES | | |
| :--- | :--- | :--- | :--- | :--- | :--- | :--- | :--- | :--- | :--- | :--- | :--- |
| | | | | | | EVE | NIGHT | WKEND | 1 | 2 | 3 |

**SAN FRANCISCO – cont.**
**January 1, 2004**

| 012 | 9190 | DENTAL HYGIENIST | 20. | $6,552 | $37.66 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9190 | DENTAL HYGIENIST | 21. | $6,635 | $38.13 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9190 | DENTAL HYGIENIST | 22. | $6,719 | $38.61 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9190 | DENTAL HYGIENIST | 23. | $6,802 | $39.09 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9190 | DENTAL HYGIENIST | 24. | $6,887 | $39.58 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9190 | DENTAL HYGIENIST | 25. | $6,973 | $40.07 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9190 | DENTAL HYGIENIST | 26. | $7,061 | $40.58 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9190 | DENTAL HYGIENIST | 27. | $7,149 | $41.09 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9190 | DENTAL HYGIENIST | 28. | $7,238 | $41.60 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9190 | DENTAL HYGIENIST | 29. | $7,328 | $42.11 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9190 | DENTAL HYGIENIST | 30. | $7,421 | $42.65 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9190 | DENTAL HYGIENIST | 31. | $7,513 | $43.18 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9190 | DENTAL HYGIENIST | 32. | $7,607 | $43.72 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9190 | DENTAL HYGIENIST | 33. | $7,703 | $44.27 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9191 | REG. DENTAL ASST., P.D. | 1. | $3,466 | $19.92 | $2.00 | $3.25 | $1.25 | | | |
| 012 | 9196 | DENTAL ASST, REGISTERED | 1. | $2,740 | $15.75 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9196 | DENTAL ASST, REGISTERED | 2. | $2,776 | $15.95 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9196 | DENTAL ASST, REGISTERED | 3. | $2,809 | $16.14 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9196 | DENTAL ASST, REGISTERED | 4. | $2,845 | $16.35 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9196 | DENTAL ASST, REGISTERED | 5. | $2,880 | $16.55 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9196 | DENTAL ASST, REGISTERED | 6. | $2,915 | $16.75 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9196 | DENTAL ASST, REGISTERED | 7. | $2,953 | $16.97 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9196 | DENTAL ASST, REGISTERED | 8. | $2,988 | $17.17 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9196 | DENTAL ASST, REGISTERED | 9. | $3,028 | $17.40 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9196 | DENTAL ASST, REGISTERED | 10. | $3,064 | $17.61 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9196 | DENTAL ASST, REGISTERED | 11. | $3,104 | $17.84 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9196 | DENTAL ASST, REGISTERED | 12. | $3,140 | $18.05 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9196 | DENTAL ASST, REGISTERED | 13. | $3,182 | $18.29 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9196 | DENTAL ASST, REGISTERED | 14. | $3,221 | $18.51 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9196 | DENTAL ASST, REGISTERED | 15. | $3,262 | $18.75 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9196 | DENTAL ASST, REGISTERED | 16. | $3,301 | $18.97 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9196 | DENTAL ASST, REGISTERED | 17. | $3,344 | $19.22 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9196 | DENTAL ASST, REGISTERED | 18. | $3,384 | $19.45 | $2.00 | $3.25 | $1.00 | | | |
