## APPENDIX A

| LINK CODE | TITLE CODE | TITLE NAME | STEP | MONTHLY RATE | HOURLY RATE | SHIFT DIFFERENTIAL | | | ON CALL RATES | | |
| :--- | :--- | :--- | :--- | :--- | :--- | :--- | :--- | :--- | :--- | :--- | :--- |
| | | | | | | EVE | NIGHT | WKEND | 1 | 2 | 3 |

**SAN FRANCISCO – cont.**
**January 1, 2004**

| 020 | 5419 | DIETETIC TECH, REGISTERED | 8. | $3,095 | $17.79 | $2.00 | $3.25 | $1.00 | | | |
| 020 | 5419 | DIETETIC TECH, REGISTERED | 9. | $3,132 | $18.00 | $2.00 | $3.25 | $1.00 | | | |
| 020 | 5419 | DIETETIC TECH, REGISTERED | 10. | $3,171 | $18.22 | $2.00 | $3.25 | $1.00 | | | |
| 020 | 5419 | DIETETIC TECH, REGISTERED | 11. | $3,213 | $18.47 | $2.00 | $3.25 | $1.00 | | | |
| 020 | 5419 | DIETETIC TECH, REGISTERED | 12. | $3,253 | $18.70 | $2.00 | $3.25 | $1.00 | | | |
| 020 | 5419 | DIETETIC TECH, REGISTERED | 13. | $3,291 | $18.91 | $2.00 | $3.25 | $1.00 | | | |
| 020 | 5419 | DIETETIC TECH, REGISTERED | 14. | $3,331 | $19.14 | $2.00 | $3.25 | $1.00 | | | |
| 020 | 5419 | DIETETIC TECH, REGISTERED | 15. | $3,375 | $19.40 | $2.00 | $3.25 | $1.00 | | | |
| 020 | 5419 | DIETETIC TECH, REGISTERED | 16. | $3,417 | $19.64 | $2.00 | $3.25 | $1.00 | | | |
| 020 | 5419 | DIETETIC TECH, REGISTERED | 17. | $3,460 | $19.89 | $2.00 | $3.25 | $1.00 | | | |
| 020 | 5419 | DIETETIC TECH, REGISTERED | 18. | $3,502 | $20.13 | $2.00 | $3.25 | $1.00 | | | |
| 020 | 5419 | DIETETIC TECH, REGISTERED | 19. | $3,546 | $20.38 | $2.00 | $3.25 | $1.00 | | | |
| 020 | 5419 | DIETETIC TECH, REGISTERED | 20. | $3,592 | $20.64 | $2.00 | $3.25 | $1.00 | | | |
| 020 | 5419 | DIETETIC TECH, REGISTERED | 21. | $3,636 | $20.90 | $2.00 | $3.25 | $1.00 | | | |
| 020 | 5419 | DIETETIC TECH, REGISTERED | 22. | $3,682 | $21.16 | $2.00 | $3.25 | $1.00 | | | |
| 020 | 5419 | DIETETIC TECH, REGISTERED | 23. | $3,727 | $21.42 | $2.00 | $3.25 | $1.00 | | | |
| 020 | 5419 | DIETETIC TECH, REGISTERED | 24. | $3,774 | $21.69 | $2.00 | $3.25 | $1.00 | | | |
| 020 | 5430 | DIETETIC ASSISTANT | 1. | $2,664 | $15.31 | $2.00 | $3.25 | $1.00 | | | |
| 020 | 5430 | DIETETIC ASSISTANT | 2. | $2,697 | $15.50 | $2.00 | $3.25 | $1.00 | | | |
| 020 | 5430 | DIETETIC ASSISTANT | 3. | $2,732 | $15.70 | $2.00 | $3.25 | $1.00 | | | |
| 020 | 5430 | DIETETIC ASSISTANT | 4. | $2,765 | $15.89 | $2.00 | $3.25 | $1.00 | | | |
| 020 | 5430 | DIETETIC ASSISTANT | 5. | $2,799 | $16.09 | $2.00 | $3.25 | $1.00 | | | |
| 020 | 5430 | DIETETIC ASSISTANT | 6. | $2,834 | $16.29 | $2.00 | $3.25 | $1.00 | | | |
| 020 | 5430 | DIETETIC ASSISTANT | 7. | $2,872 | $16.51 | $2.00 | $3.25 | $1.00 | | | |
| 020 | 5430 | DIETETIC ASSISTANT | 8. | $2,907 | $16.71 | $2.00 | $3.25 | $1.00 | | | |
| 020 | 5430 | DIETETIC ASSISTANT | 9. | $2,944 | $16.92 | $2.00 | $3.25 | $1.00 | | | |
| 020 | 5430 | DIETETIC ASSISTANT | 10. | $2,978 | $17.11 | $2.00 | $3.25 | $1.00 | | | |
| 020 | 5430 | DIETETIC ASSISTANT | 11. | $3,015 | $17.33 | $2.00 | $3.25 | $1.00 | | | |
| 020 | 5430 | DIETETIC ASSISTANT | 12. | $3,056 | $17.56 | $2.00 | $3.25 | $1.00 | | | |
| 020 | 5430 | DIETETIC ASSISTANT | 13. | $3,093 | $17.78 | $2.00 | $3.25 | $1.00 | | | |
| 020 | 5430 | DIETETIC ASSISTANT | 14. | $3,130 | $17.99 | $2.00 | $3.25 | $1.00 | | | |
| 020 | 5430 | DIETETIC ASSISTANT | 15. | $3,170 | $18.22 | $2.00 | $3.25 | $1.00 | | | |
