## APPENDIX A

| LINK CODE | TITLE CODE | TITLE NAME | MONTHLY MINIMUM RATE | HOURLY MINIMUM RATE | MONTHLY MIDPOINT RATE | HOURLY MIDPOINT RATE | MONTHLY MAXIMUM RATE | HOURLY MAXIMUM RATE | SHIFT DIFFERENTIAL EVE | SHIFT DIFFERENTIAL NIGHT | SHIFT DIFFERENTIAL WKEND | ON CALL RATES 1 | ON CALL RATES 2 | ON CALL RATES 3 |
| :--- | :--- | :--- | :--- | :--- | :--- | :--- | :--- | :--- | :--- | :--- | :--- | :--- | :--- | :--- |
| | | CAMPUS – Davis - cont | | | | | | | | | | | | |
| | | Date - October 2003 and January 2004 | | | | | | | | | | | | |
| 014 | 9013 | TECHNOLOGIST RADIATION THPY | $5,296 | $30.44 | $6,090 | $35.00 | $6,884 | $39.56 | $1.20 | $2.00 | $1.40 | $7.00 | | |
| 014 | 9015 | PD RADIATION THERAPY TECHNO | | $53.04 | | | | | $1.20 | $2.00 | $1.40 | $7.00 | | |
| 014 | 9021 | TECHNOLOGIST RADIOLOGIC PR | $4,597 | $26.42 | $5,286 | $30.38 | $5,976 | $34.34 | $2.30 | $4.00 | $1.40 | $12.50 | | |
| 014 | 9022 | TECHNOLOGIST RADIOLOGIC SR | $4,164 | $23.93 | $4,788 | $27.52 | $5,413 | $31.11 | $2.30 | $4.00 | $1.40 | $9.00 | | |
| 014 | 9023 | TECHNOLOGIST RADIOLOGIC | $4,002 | $23.00 | $4,602 | $26.45 | $5,203 | $29.90 | $2.30 | $4.00 | $1.40 | $9.00 | | |
| 014 | 9024 | TECHNOLOGIST RADIOLOGIC, TRAINEE | | $16.79 | | | | | $2.30 | $4.00 | $1.40 | $9.00 | | |
| 014 | 9025 | TECHNOLOGIST RADIOLOGIC PD | | $27.93 | | | | | $2.30 | $4.00 | $1.40 | $9.00 | | |
| 014 | 9026 | TECHNOLOGIST RADIOLOGIC PR PD | | $31.97 | | | | | $2.30 | $4.00 | $1.40 | $9.00 | | |
| 014 | 9078 | TECHNOLOGIST MAMMOGRAPHY PD | | $29.02 | | | | | $2.30 | $4.00 | $1.40 | $9.00 | | |
| 014 | 9083 | TECHNOLOGIST MRI LEAD | $4,782 | $27.48 | $5,498 | $31.60 | $6,215 | $35.72 | $2.30 | $4.00 | $1.40 | $12.50 | | |
| 014 | 9084 | TECHNOLOGIST MRI PD | | $31.97 | | | | | $2.30 | $4.00 | $1.40 | $12.50 | | |
| 014 | 9085 | TECHNOLOGIST MRI | $4,597 | $26.42 | $5,286 | $30.38 | $5,975 | $34.34 | $2.30 | $4.00 | $1.40 | $12.50 | | |
| 014 | 9086 | TECHNOLOGIST CT | $4,597 | $26.42 | $5,286 | $30.38 | $5,975 | $34.34 | $2.30 | $4.00 | $1.40 | $12.50 | | |
| 014 | 9087 | TECHNOLOGIST CT PD | | $31.97 | | | | | $2.30 | $4.00 | $1.40 | $12.50 | | |
| 014 | 9088 | TECHNOLOGIST CT LEAD | $4,782 | $27.48 | $5,498 | $31.60 | $6,215 | $35.72 | $2.30 | $4.00 | $1.40 | $12.50 | | |
| 014 | 9089 | TECHNOLOGIST MAMMOGRAPHY | $4,164 | $23.93 | $4,788 | $27.52 | $5,413 | $31.11 | $2.30 | $4.00 | $1.40 | $9.00 | | |
| 014 | 9108 | LEAD MAMMOGRAPHY TECHNOLOGIST | $4,331 | $24.89 | $4,981 | $28.63 | $5,631 | $32.36 | $2.30 | $4.00 | $1.40 | $9.00 | | |
| 014 | 9109 | TECHNOLOGIST, ULTRASOUND, LEAD PR | $5,523 | $31.74 | $6,352 | $36.51 | $7,181 | $41.27 | $2.30 | $4.00 | $1.40 | $9.00 | | |
| 014 | 9300 | LEAD ANGIOGRAPHY TECHNOLOGIST | $4,782 | $27.48 | $5,499 | $31.60 | $6,215 | $35.72 | $2.30 | $4.00 | $1.40 | $12.50 | | |
| 014 | 9301 | ANGIOGRAPHY TECHNOLOGIST | $4,597 | $26.42 | $5,286 | $30.38 | $5,975 | $34.34 | $2.30 | $4.00 | $1.40 | $12.50 | | |
| 014 | 9302 | ANGIOGRAPHY TECHNOLOGIST, PD | | $31.97 | | | | | $2.30 | $4.00 | $1.40 | $12.50 | | |
| 015 | 9049 | THERAPIST RESPIRATORY REG I | $3,965 | $22.79 | $4,561 | $26.21 | $5,155 | $29.63 | $1.20 | $2.00 | $1.40 | $7.00 | | |
| 015 | 9050 | THERAPIST RESPIRATORY I | $3,812 | $21.91 | $4,385 | $25.20 | $4,956 | $28.48 | $1.20 | $2.00 | $1.40 | $7.00 | | |
| 015 | 9051 | THERAPIST RESPIRATORY REG PD | | $25.34 | | | | | $1.20 | $2.00 | $1.40 | $7.00 | | |
| 015 | 9052 | THERAPIST RESPIRATORY I PD | | $24.13 | | | | | $1.20 | $2.00 | $1.40 | $7.00 | | |
| 016 | 9257 | HOSPITAL UNIT SERV COORD III | $2,232 | $12.83 | $2,567 | $14.75 | $2,902 | $16.68 | $0.95 | $1.70 | $1.05 | $4.70 | | |
