## APPENDIX A

| LINK CODE | TITLE CODE | TITLE NAME | STEP | MONTHLY RATE | HOURLY RATE | SHIFT DIFFERENTIAL | | | ON CALL RATES | | |
| :--- | :--- | :--- | :--- | :--- | :--- | :--- | :--- | :--- | :--- | :--- | :--- |
| | | | | | | EVE | NIGHT | WKEND | 1 | 2 | 3 |

**SAN FRANCISCO – cont.**
**January 1, 2004**

| 012 | 9199 | DENTAL ASST | 2. | $2,431 | $13.97 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9199 | DENTAL ASST | 3. | $2,463 | $14.16 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9199 | DENTAL ASST | 4. | $2,493 | $14.33 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9199 | DENTAL ASST | 5. | $2,526 | $14.52 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9199 | DENTAL ASST | 6. | $2,555 | $14.68 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9199 | DENTAL ASST | 7. | $2,587 | $14.87 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9199 | DENTAL ASST | 8. | $2,622 | $15.07 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9199 | DENTAL ASST | 9. | $2,654 | $15.25 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9199 | DENTAL ASST | 10. | $2,687 | $15.44 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9199 | DENTAL ASST | 11. | $2,721 | $15.64 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9199 | DENTAL ASST | 12. | $2,754 | $15.83 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9199 | DENTAL ASST | 13. | $2,789 | $16.03 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9199 | DENTAL ASST | 14. | $2,823 | $16.22 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9199 | DENTAL ASST | 15. | $2,858 | $16.43 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9199 | DENTAL ASST | 16. | $2,895 | $16.64 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9199 | DENTAL ASST | 17. | $2,930 | $16.84 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9199 | DENTAL ASST | 18. | $2,967 | $17.05 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9199 | DENTAL ASST | 19. | $3,005 | $17.27 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9199 | DENTAL ASST | 20. | $3,042 | $17.48 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9199 | DENTAL ASST | 21. | $3,079 | $17.70 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9200 | DENTAL AIDE | 1. | $2,246 | $12.91 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9200 | DENTAL AIDE | 2. | $2,273 | $13.06 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9200 | DENTAL AIDE | 3. | $2,302 | $13.23 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9200 | DENTAL AIDE | 4. | $2,332 | $13.40 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9200 | DENTAL AIDE | 5. | $2,361 | $13.57 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9200 | DENTAL AIDE | 6. | $2,391 | $13.74 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9200 | DENTAL AIDE | 7. | $2,420 | $13.91 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9200 | DENTAL AIDE | 8. | $2,448 | $14.07 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9200 | DENTAL AIDE | 9. | $2,481 | $14.26 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9200 | DENTAL AIDE | 10. | $2,512 | $14.44 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9200 | DENTAL AIDE | 11. | $2,543 | $14.61 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9200 | DENTAL AIDE | 12. | $2,574 | $14.79 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9200 | DENTAL AIDE | 13. | $2,607 | $14.98 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9200 | DENTAL AIDE | 14. | $2,640 | $15.17 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9200 | DENTAL AIDE | 15. | $2,672 | $15.36 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9200 | DENTAL AIDE | 16. | $2,706 | $15.55 | $2.00 | $3.25 | $1.00 | | | |
