## APPENDIX A

| LINK CODE | TITLE CODE | TITLE NAME | STEP | MONTHLY RATE | HOURLY RATE | SHIFT DIFFERENTIAL | | | ON CALL RATES | | |
| :--- | :--- | :--- | :--- | :--- | :--- | :--- | :--- | :--- | :--- | :--- | :--- |
| | | | | | | EVE | NIGHT | WKEND | 1 | 2 | 3 |
| | | | | | | | | | | | |
| SAN FRANCISCO – cont. | | | | | | | | | | | |
| January 1, 2004 | | | | | | | | | | | |
| 013 | 8963 | TECHNICIAN, ELECTROCARDIOGRAPH | 8. | $3,068 | $17.63 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 8963 | TECHNICIAN, ELECTROCARDIOGRAPH | 9. | $3,106 | $17.85 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 8963 | TECHNICIAN, ELECTROCARDIOGRAPH | 10. | $3,145 | $18.07 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 8963 | TECHNICIAN, ELECTROCARDIOGRAPH | 11. | $3,183 | $18.29 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 8963 | TECHNICIAN, ELECTROCARDIOGRAPH | 12. | $3,225 | $18.53 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 8963 | TECHNICIAN, ELECTROCARDIOGRAPH | 13. | $3,263 | $18.75 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 8963 | TECHNICIAN, ELECTROCARDIOGRAPH | 14. | $3,306 | $19.00 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 8963 | TECHNICIAN, ELECTROCARDIOGRAPH | 15. | $3,347 | $19.24 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 8963 | TECHNICIAN, ELECTROCARDIOGRAPH | 16. | $3,388 | $19.47 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 8963 | TECHNICIAN, ELECTROCARDIOGRAPH | 17. | $3,432 | $19.72 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 8963 | TECHNICIAN, ELECTROCARDIOGRAPH | 18. | $3,475 | $19.97 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 8963 | TECHNICIAN, ELECTROCARDIOGRAPH | 19. | $3,517 | $20.21 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 8963 | TECHNICIAN, ELECTROCARDIOGRAPH | 20. | $3,561 | $20.47 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 8963 | TECHNICIAN, ELECTROCARDIOGRAPH | 21. | $3,605 | $20.72 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 8963 | TECHNICIAN, ELECTROCARDIOGRAPH | 22. | $3,651 | $20.98 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 8963 | TECHNICIAN, ELECTROCARDIOGRAPH | 23. | $3,698 | $21.25 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 8963 | TECHNICIAN, ELECTROCARDIOGRAPH | 24. | $3,742 | $21.51 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 8963 | TECHNICIAN, ELECTROCARDIOGRAPH | 25. | $3,789 | $21.78 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 8963 | TECHNICIAN, ELECTROCARDIOGRAPH | 26. | $3,837 | $22.05 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 8963 | TECHNICIAN, ELECTROCARDIOGRAPH | 27. | $3,884 | $22.32 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 8963 | TECHNICIAN, ELECTROCARDIOGRAPH | 28. | $3,934 | $22.61 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 9059 | TECHNOLOGIST, EEG, PRIN | 1. | $3,849 | $22.12 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 9059 | TECHNOLOGIST, EEG, PRIN | 2. | $3,897 | $22.40 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 9059 | TECHNOLOGIST, EEG, PRIN | 3. | $3,945 | $22.67 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 9059 | TECHNOLOGIST, EEG, PRIN | 4. | $3,995 | $22.96 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 9059 | TECHNOLOGIST, EEG, PRIN | 5. | $4,045 | $23.25 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 9059 | TECHNOLOGIST, EEG, PRIN | 6. | $4,095 | $23.53 | $2.25 | $3.75 | $1.25 | 50% | | |
