## APPENDIX A

| LINK CODE | TITLE CODE | TITLE NAME | STEP | MONTHLY RATE | HOURLY RATE | SHIFT DIFFERENTIAL | | | ON CALL RATES | | |
| :--- | :--- | :--- | :--- | :--- | :--- | :--- | :--- | :--- | :--- | :--- | :--- |
| | | | | | | EVE | NIGHT | WKEND | 1 | 2 | 3 |

**SAN FRANCISCO – cont.**
**January 1, 2004**

| 019 | 8792 | INSTRUMENT MAKER,SURGICAL,SR | 5. | $3,700 | $21.26 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8792 | INSTRUMENT MAKER,SURGICAL,SR | 6. | $3,744 | $21.52 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8792 | INSTRUMENT MAKER,SURGICAL,SR | 7. | $3,791 | $21.79 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8792 | INSTRUMENT MAKER,SURGICAL,SR | 8. | $3,841 | $22.07 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8792 | INSTRUMENT MAKER,SURGICAL,SR | 9. | $3,886 | $22.33 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8792 | INSTRUMENT MAKER,SURGICAL,SR | 10. | $3,936 | $22.62 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8792 | INSTRUMENT MAKER,SURGICAL,SR | 11. | $3,985 | $22.90 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8792 | INSTRUMENT MAKER,SURGICAL,SR | 12. | $4,034 | $23.18 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8792 | INSTRUMENT MAKER,SURGICAL,SR | 13. | $4,086 | $23.48 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8792 | INSTRUMENT MAKER,SURGICAL,SR | 14. | $4,136 | $23.77 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8792 | INSTRUMENT MAKER,SURGICAL,SR | 15. | $4,187 | $24.06 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8792 | INSTRUMENT MAKER,SURGICAL,SR | 16. | $4,240 | $24.37 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8792 | INSTRUMENT MAKER,SURGICAL,SR | 17. | $4,292 | $24.67 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8792 | INSTRUMENT MAKER,SURGICAL,SR | 18. | $4,347 | $24.98 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8792 | INSTRUMENT MAKER,SURGICAL,SR | 19. | $4,402 | $25.30 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8792 | INSTRUMENT MAKER,SURGICAL,SR | 20. | $4,457 | $25.61 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8792 | INSTRUMENT MAKER,SURGICAL,SR | 21. | $4,511 | $25.93 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8792 | INSTRUMENT MAKER,SURGICAL,SR | 22. | $4,569 | $26.26 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8792 | INSTRUMENT MAKER,SURGICAL,SR | 23. | $4,626 | $26.59 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8792 | INSTRUMENT MAKER,SURGICAL,SR | 24. | $4,684 | $26.92 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 9027 | PERFUSIONIST, SR | 1. | $5,786 | $33.25 | $3.00 | $4.50 | $1.50 | 50% | | |
| 019 | 9027 | PERFUSIONIST, SR | 2. | $5,858 | $33.67 | $3.00 | $4.50 | $1.50 | 50% | | |
| 019 | 9027 | PERFUSIONIST, SR | 3. | $5,931 | $34.09 | $3.00 | $4.50 | $1.50 | 50% | | |
| 019 | 9027 | PERFUSIONIST, SR | 4. | $6,005 | $34.51 | $3.00 | $4.50 | $1.50 | 50% | | |
| 019 | 9027 | PERFUSIONIST, SR | 5. | $6,080 | $34.94 | $3.00 | $4.50 | $1.50 | 50% | | |
| 019 | 9027 | PERFUSIONIST, SR | 6. | $6,158 | $35.39 | $3.00 | $4.50 | $1.50 | 50% | | |
| 019 | 9027 | PERFUSIONIST, SR | 7. | $6,232 | $35.82 | $3.00 | $4.50 | $1.50 | 50% | | |
| 019 | 9027 | PERFUSIONIST, SR | 8. | $6,312 | $36.28 | $3.00 | $4.50 | $1.50 | 50% | | |
| 019 | 9027 | PERFUSIONIST, SR | 9. | $6,389 | $36.72 | $3.00 | $4.50 | $1.50 | 50% | | |
| 019 | 9027 | PERFUSIONIST, SR | 10. | $6,471 | $37.19 | $3.00 | $4.50 | $1.50 | 50% | | |
