## APPENDIX A

| LINK CODE | TITLE CODE | TITLE NAME | STEP | MONTHLY RATE | HOURLY RATE | SHIFT DIFFERENTIAL | | | ON CALL RATES | | |
| :--- | :--- | :--- | :--- | :--- | :--- | :--- | :--- | :--- | :--- | :--- | :--- |
| | | | | | | EVE | NIGHT | WKEND | 1 | 2 | 3 |
| | | | | | | | | | | | |
| | | **SAN FRANCISCO – cont.** | | | | | | | | | |
| | | **January 1, 2004** | | | | | | | | | |
| 006 | 4688 | TRANSCRIBER, HOSP MED | 10. | $3,114 | $17.90 | $2.00 | $3.25 | $1.00 | | | |
| 006 | 4688 | TRANSCRIBER, HOSP MED | 11. | $3,156 | $18.14 | $2.00 | $3.25 | $1.00 | | | |
| 006 | 4688 | TRANSCRIBER, HOSP MED | 12. | $3,193 | $18.35 | $2.00 | $3.25 | $1.00 | | | |
| 006 | 4688 | TRANSCRIBER, HOSP MED | 13. | $3,232 | $18.57 | $2.00 | $3.25 | $1.00 | | | |
| 006 | 4688 | TRANSCRIBER, HOSP MED | 14. | $3,274 | $18.82 | $2.00 | $3.25 | $1.00 | | | |
| 006 | 4688 | TRANSCRIBER, HOSP MED | 15. | $3,315 | $19.05 | $2.00 | $3.25 | $1.00 | | | |
| 006 | 4688 | TRANSCRIBER, HOSP MED | 16. | $3,356 | $19.29 | $2.00 | $3.25 | $1.00 | | | |
| 006 | 4688 | TRANSCRIBER, HOSP MED | 17. | $3,399 | $19.53 | $2.00 | $3.25 | $1.00 | | | |
| 006 | 4688 | TRANSCRIBER, HOSP MED | 18. | $3,439 | $19.76 | $2.00 | $3.25 | $1.00 | | | |
| 006 | 4688 | TRANSCRIBER, HOSP MED | 19. | $3,481 | $20.01 | $2.00 | $3.25 | $1.00 | | | |
| 006 | 4688 | TRANSCRIBER, HOSP MED | 20. | $3,528 | $20.28 | $2.00 | $3.25 | $1.00 | | | |
| 006 | 4688 | TRANSCRIBER, HOSP MED | 21. | $3,571 | $20.52 | $2.00 | $3.25 | $1.00 | | | |
| 006 | 4688 | TRANSCRIBER, HOSP MED | 22. | $3,615 | $20.78 | $2.00 | $3.25 | $1.00 | | | |
| 006 | 4688 | TRANSCRIBER, HOSP MED | 23. | $3,660 | $21.03 | $2.00 | $3.25 | $1.00 | | | |
| 006 | 4688 | TRANSCRIBER, HOSP MED | 24. | $3,708 | $21.31 | $2.00 | $3.25 | $1.00 | | | |
| 006 | 4715 | ABSTRACTOR, PATIENT REC III,PD | 1. | $4,556 | $26.18 | $2.25 | $3.75 | $1.25 | | | |
| 006 | 4716 | ABSTRACTOR, PATIENT RECORD IV | 1. | $3,800 | $21.84 | $2.25 | $3.75 | $1.25 | | | |
| 006 | 4716 | ABSTRACTOR, PATIENT RECORD IV | 2. | $3,846 | $22.10 | $2.25 | $3.75 | $1.25 | | | |
| 006 | 4716 | ABSTRACTOR, PATIENT RECORD IV | 3. | $3,895 | $22.39 | $2.25 | $3.75 | $1.25 | | | |
| 006 | 4716 | ABSTRACTOR, PATIENT RECORD IV | 4. | $3,943 | $22.66 | $2.25 | $3.75 | $1.25 | | | |
| 006 | 4716 | ABSTRACTOR, PATIENT RECORD IV | 5. | $3,993 | $22.95 | $2.25 | $3.75 | $1.25 | | | |
| 006 | 4716 | ABSTRACTOR, PATIENT RECORD IV | 6. | $4,043 | $23.24 | $2.25 | $3.75 | $1.25 | | | |
| 006 | 4716 | ABSTRACTOR, PATIENT RECORD IV | 7. | $4,094 | $23.53 | $2.25 | $3.75 | $1.25 | | | |
| 006 | 4716 | ABSTRACTOR, PATIENT RECORD IV | 8. | $4,145 | $23.82 | $2.25 | $3.75 | $1.25 | | | |
| 006 | 4716 | ABSTRACTOR, PATIENT RECORD IV | 9. | $4,194 | $24.10 | $2.25 | $3.75 | $1.25 | | | |
| 006 | 4716 | ABSTRACTOR, PATIENT RECORD IV | 10. | $4,248 | $24.41 | $2.25 | $3.75 | $1.25 | | | |
| 006 | 4716 | ABSTRACTOR, PATIENT RECORD IV | 11. | $4,300 | $24.71 | $2.25 | $3.75 | $1.25 | | | |
| 006 | 4716 | ABSTRACTOR, PATIENT RECORD IV | 12. | $4,354 | $25.02 | $2.25 | $3.75 | $1.25 | | | |
| 006 | 4716 | ABSTRACTOR, PATIENT RECORD IV | 13. | $4,410 | $25.34 | $2.25 | $3.75 | $1.25 | | | |
| 006 | 4716 | ABSTRACTOR, PATIENT RECORD IV | 14. | $4,466 | $25.67 | $2.25 | $3.75 | $1.25 | | | |
