## APPENDIX A

| LINK CODE | TITLE CODE | TITLE NAME | STEP | MONTHLY RATE | HOURLY RATE | SHIFT DIFFERENTIAL | | | ON CALL RATES | | |
| :--- | :--- | :--- | :--- | :--- | :--- | :--- | :--- | :--- | :--- | :--- | :--- |
| | | | | | | EVE | NIGHT | WKEND | 1 | 2 | 3 |
| | | | | | | | | | | | |

SAN FRANCISCO – cont.
January 1, 2004

| 012 | 9091 | TECHNO, POLYSOMNOGRAPHY, SR | 19. | $4,618 | $26.54 | $2.25 | $3.75 | $1.25 | 50% | | |
| 012 | 9091 | TECHNO, POLYSOMNOGRAPHY, SR | 20. | $4,676 | $26.87 | $2.25 | $3.75 | $1.25 | 50% | | |
| 012 | 9091 | TECHNO, POLYSOMNOGRAPHY, SR | 21. | $4,734 | $27.21 | $2.25 | $3.75 | $1.25 | 50% | | |
| 012 | 9091 | TECHNO, POLYSOMNOGRAPHY, SR | 22. | $4,792 | $27.54 | $2.25 | $3.75 | $1.25 | 50% | | |
| 012 | 9091 | TECHNO, POLYSOMNOGRAPHY, SR | 23. | $4,851 | $27.88 | $2.25 | $3.75 | $1.25 | 50% | | |
| 012 | 9091 | TECHNO, POLYSOMNOGRAPHY, SR | 24. | $4,911 | $28.22 | $2.25 | $3.75 | $1.25 | 50% | | |
| 012 | 9092 | TECHNOLOGIST, POLYSOMNOGRAPHY | 1. | $3,218 | $18.49 | $2.25 | $3.75 | $1.25 | 50% | | |
| 012 | 9092 | TECHNOLOGIST, POLYSOMNOGRAPHY | 2. | $3,258 | $18.72 | $2.25 | $3.75 | $1.25 | 50% | | |
| 012 | 9092 | TECHNOLOGIST, POLYSOMNOGRAPHY | 3. | $3,297 | $18.95 | $2.25 | $3.75 | $1.25 | 50% | | |
| 012 | 9092 | TECHNOLOGIST, POLYSOMNOGRAPHY | 4. | $3,339 | $19.19 | $2.25 | $3.75 | $1.25 | 50% | | |
| 012 | 9092 | TECHNOLOGIST, POLYSOMNOGRAPHY | 5. | $3,381 | $19.43 | $2.25 | $3.75 | $1.25 | 50% | | |
| 012 | 9092 | TECHNOLOGIST, POLYSOMNOGRAPHY | 6. | $3,424 | $19.68 | $2.25 | $3.75 | $1.25 | 50% | | |
| 012 | 9092 | TECHNOLOGIST, POLYSOMNOGRAPHY | 7. | $3,466 | $19.92 | $2.25 | $3.75 | $1.25 | 50% | | |
| 012 | 9092 | TECHNOLOGIST, POLYSOMNOGRAPHY | 8. | $3,509 | $20.17 | $2.25 | $3.75 | $1.25 | 50% | | |
| 012 | 9092 | TECHNOLOGIST, POLYSOMNOGRAPHY | 9. | $3,553 | $20.42 | $2.25 | $3.75 | $1.25 | 50% | | |
| 012 | 9092 | TECHNOLOGIST, POLYSOMNOGRAPHY | 10. | $3,598 | $20.68 | $2.25 | $3.75 | $1.25 | 50% | | |
| 012 | 9092 | TECHNOLOGIST, POLYSOMNOGRAPHY | 11. | $3,642 | $20.93 | $2.25 | $3.75 | $1.25 | 50% | | |
| 012 | 9092 | TECHNOLOGIST, POLYSOMNOGRAPHY | 12. | $3,687 | $21.19 | $2.25 | $3.75 | $1.25 | 50% | | |
| 012 | 9092 | TECHNOLOGIST, POLYSOMNOGRAPHY | 13. | $3,734 | $21.46 | $2.25 | $3.75 | $1.25 | 50% | | |
| 012 | 9092 | TECHNOLOGIST, POLYSOMNOGRAPHY | 14. | $3,782 | $21.74 | $2.25 | $3.75 | $1.25 | 50% | | |
| 012 | 9092 | TECHNOLOGIST, POLYSOMNOGRAPHY | 15. | $3,826 | $21.99 | $2.25 | $3.75 | $1.25 | 50% | | |
| 012 | 9092 | TECHNOLOGIST, POLYSOMNOGRAPHY | 16. | $3,875 | $22.27 | $2.25 | $3.75 | $1.25 | 50% | | |
| 012 | 9092 | TECHNOLOGIST, POLYSOMNOGRAPHY | 17. | $3,925 | $22.56 | $2.25 | $3.75 | $1.25 | 50% | | |
| 012 | 9092 | TECHNOLOGIST, POLYSOMNOGRAPHY | 18. | $3,973 | $22.83 | $2.25 | $3.75 | $1.25 | 50% | | |
| 012 | 9092 | TECHNOLOGIST, POLYSOMNOGRAPHY | 19. | $4,024 | $23.13 | $2.25 | $3.75 | $1.25 | 50% | | |
| 012 | 9092 | TECHNOLOGIST, POLYSOMNOGRAPHY | 20. | $4,072 | $23.40 | $2.25 | $3.75 | $1.25 | 50% | | |
| 012 | 9092 | TECHNOLOGIST, POLYSOMNOGRAPHY | 21. | $4,125 | $23.71 | $2.25 | $3.75 | $1.25 | 50% | | |
