## APPENDIX A

| LINK CODE | TITLE CODE | TITLE NAME | STEP | MONTHLY RATE | HOURLY RATE | SHIFT DIFFERENTIAL | | | ON CALL RATES | | |
|---|---|---|---|---|---|---|---|---|---|---|---|
| | | | | | | EVE | NIGHT | WKEND | 1 | 2 | 3 |

**SAN FRANCISCO**
**January 1, 2004**

| 005 | 9031 | ADMITTING WORKER, PRIN | 1. | $2,967 | $17.05 | $2.00 | $3.25 | $1.00 | 50% | | |
| 005 | 9031 | ADMITTING WORKER, PRIN | 2. | $3,005 | $17.27 | $2.00 | $3.25 | $1.00 | 50% | | |
| 005 | 9031 | ADMITTING WORKER, PRIN | 3. | $3,042 | $17.48 | $2.00 | $3.25 | $1.00 | 50% | | |
| 005 | 9031 | ADMITTING WORKER, PRIN | 4. | $3,079 | $17.70 | $2.00 | $3.25 | $1.00 | 50% | | |
| 005 | 9031 | ADMITTING WORKER, PRIN | 5. | $3,118 | $17.92 | $2.00 | $3.25 | $1.00 | 50% | | |
| 005 | 9031 | ADMITTING WORKER, PRIN | 6. | $3,157 | $18.14 | $2.00 | $3.25 | $1.00 | 50% | | |
| 005 | 9031 | ADMITTING WORKER, PRIN | 7. | $3,198 | $18.38 | $2.00 | $3.25 | $1.00 | 50% | | |
| 005 | 9031 | ADMITTING WORKER, PRIN | 8. | $3,235 | $18.59 | $2.00 | $3.25 | $1.00 | 50% | | |
| 005 | 9031 | ADMITTING WORKER, PRIN | 9. | $3,277 | $18.83 | $2.00 | $3.25 | $1.00 | 50% | | |
| 005 | 9031 | ADMITTING WORKER, PRIN | 10. | $3,318 | $19.07 | $2.00 | $3.25 | $1.00 | 50% | | |
| 005 | 9031 | ADMITTING WORKER, PRIN | 11. | $3,360 | $19.31 | $2.00 | $3.25 | $1.00 | 50% | | |
| 005 | 9031 | ADMITTING WORKER, PRIN | 12. | $3,401 | $19.55 | $2.00 | $3.25 | $1.00 | 50% | | |
| 005 | 9031 | ADMITTING WORKER, PRIN | 13. | $3,444 | $19.79 | $2.00 | $3.25 | $1.00 | 50% | | |
| 005 | 9031 | ADMITTING WORKER, PRIN | 14. | $3,486 | $20.03 | $2.00 | $3.25 | $1.00 | 50% | | |
| 005 | 9031 | ADMITTING WORKER, PRIN | 15. | $3,531 | $20.29 | $2.00 | $3.25 | $1.00 | 50% | | |
| 005 | 9031 | ADMITTING WORKER, PRIN | 16. | $3,574 | $20.54 | $2.00 | $3.25 | $1.00 | 50% | | |
| 005 | 9031 | ADMITTING WORKER, PRIN | 17. | $3,620 | $20.80 | $2.00 | $3.25 | $1.00 | 50% | | |
| 005 | 9031 | ADMITTING WORKER, PRIN | 18. | $3,664 | $21.06 | $2.00 | $3.25 | $1.00 | 50% | | |
| 005 | 9031 | ADMITTING WORKER, PRIN | 19. | $3,712 | $21.33 | $2.00 | $3.25 | $1.00 | 50% | | |
| 005 | 9031 | ADMITTING WORKER, PRIN | 20. | $3,756 | $21.59 | $2.00 | $3.25 | $1.00 | 50% | | |
| 005 | 9031 | ADMITTING WORKER, PRIN | 21. | $3,804 | $21.86 | $2.00 | $3.25 | $1.00 | 50% | | |
| 005 | 9031 | ADMITTING WORKER, PRIN | 22. | $3,852 | $22.14 | $2.00 | $3.25 | $1.00 | 50% | | |
| 005 | 9031 | ADMITTING WORKER, PRIN | 23. | $3,898 | $22.40 | $2.00 | $3.25 | $1.00 | 50% | | |
| 005 | 9031 | ADMITTING WORKER, PRIN | 24. | $3,947 | $22.68 | $2.00 | $3.25 | $1.00 | 50% | | |
| 005 | 9031 | ADMITTING WORKER, PRIN | 25. | $3,998 | $22.98 | $2.00 | $3.25 | $1.00 | 50% | | |
| 005 | 9031 | ADMITTING WORKER, PRIN | 26. | $4,048 | $23.26 | $2.00 | $3.25 | $1.00 | 50% | | |
| 005 | 9031 | ADMITTING WORKER, PRIN | 27. | $4,097 | $23.55 | $2.00 | $3.25 | $1.00 | 50% | | |
| 005 | 9031 | ADMITTING WORKER, PRIN | 28. | $4,149 | $23.84 | $2.00 | $3.25 | $1.00 | 50% | | |
| 005 | 9032 | ADMITTING WORKER, SR | 1. | $2,600 | $14.94 | $2.00 | $3.25 | $1.00 | 50% | | |
| 005 | 9032 | ADMITTING WORKER, SR | 2. | $2,633 | $15.13 | $2.00 | $3.25 | $1.00 | 50% | | |
| 005 | 9032 | ADMITTING WORKER, SR | 3. | $2,664 | $15.31 | $2.00 | $3.25 | $1.00 | 50% | | |
